date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_yard,sqft_yard15,price_per_sqft,norm_price,cost_type
20141203T000000,921500.0,4,2.5,3670,315374,2.0,0,0,4,9,3670,0,1994,0,98077,47.7421,-122.026,2840,87991,311704,85151,2.921927616100249,0.11101639344262296,Cheap
20140625T000000,890000.0,4,1.0,2550,4000,2.0,0,0,3,8,2370,180,1905,0,98109,47.6354,-122.353,2200,4000,1450,1800,222.5,0.10688524590163935,Cheap
20140806T000000,430000.0,2,2.5,2420,60984,2.0,0,0,3,7,2420,0,2007,0,98027,47.5262,-121.943,1940,193842,58564,191902,7.051029778302506,0.04655737704918033,Very Cheap
20141030T000000,258000.0,5,2.0,2260,12500,1.0,0,0,4,8,1130,1130,1960,0,98032,47.3887,-122.286,1360,18000,10240,16640,20.64,0.024,Very Cheap
20141104T000000,511000.0,3,1.0,1430,3455,1.0,0,0,3,7,980,450,1947,0,98103,47.6873,-122.336,1450,4599,2025,3149,147.9015918958032,0.05718032786885246,Very Cheap
20140820T000000,532170.0,3,2.0,1360,3090,2.0,0,0,3,8,1360,0,1990,0,98103,47.6838,-122.353,1500,3090,1730,1590,172.2233009708738,0.05995672131147541,Very Cheap
20150409T000000,560000.0,3,1.0,1110,5000,1.5,0,0,3,7,1110,0,1947,0,98107,47.655,-122.359,1420,5000,3890,3580,112.0,0.06360655737704918,Very Cheap
20150331T000000,282950.0,3,1.0,1250,8200,1.0,0,0,4,7,1250,0,1954,0,98003,47.3255,-122.304,1680,8633,6950,6953,34.50609756097561,0.027272131147540984,Very Cheap
20150401T000000,2250000.0,4,3.25,5180,19850,2.0,0,3,3,12,3540,1640,2006,0,98006,47.562,-122.162,3160,9750,14670,6590,113.35012594458438,0.28524590163934427,Cheap
20140516T000000,350000.0,1,1.0,700,5100,1.0,0,0,3,7,700,0,1942,0,98115,47.679,-122.3,1010,5100,4400,4090,68.62745098039215,0.036065573770491806,Very Cheap
20140728T000000,215000.0,3,1.0,1180,7669,1.0,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,7669,6489,6479,28.034945886034684,0.018360655737704918,Very Cheap
20141120T000000,650000.0,5,3.5,3960,25245,2.0,0,0,3,9,2500,1460,1996,0,98056,47.525,-122.172,2640,13675,21285,11035,25.747672806496336,0.07540983606557378,Very Cheap
20140807T000000,320000.0,4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,7875,4860,5895,42.666666666666664,0.032131147540983604,Very Cheap
20141113T000000,247000.0,3,2.0,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,98022,47.2086,-121.996,1160,7198,5928,6038,34.31508752431231,0.022557377049180326,Very Cheap
20141003T000000,320000.0,4,1.75,1760,11180,1.0,0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,11180,9420,9450,28.622540250447226,0.032131147540983604,Very Cheap
20140507T000000,255000.0,5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680,6572,10670,29.54124189063948,0.02360655737704918,Very Cheap
20150309T000000,438000.0,3,1.75,1780,9660,1.0,0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9660,7880,8460,45.3416149068323,0.04760655737704918,Very Cheap
20150304T000000,900000.0,3,2.5,3400,16603,2.0,0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,12601,13203,9201,54.207071011263025,0.10819672131147541,Cheap
20140620T000000,441000.0,3,2.75,1910,7280,1.0,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,8152,5370,6442,60.57692307692308,0.048,Very Cheap
20140812T000000,420000.0,3,2.0,2020,38332,1.0,0,0,4,7,1010,1010,1975,0,98027,47.4582,-122.023,2110,36590,36312,34480,10.95690284879474,0.04524590163934426,Very Cheap
20141208T000000,370000.0,3,1.75,1580,7000,1.0,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,5420,5860,52.857142857142854,0.038688524590163934,Very Cheap
20150219T000000,269950.0,2,1.75,1340,7250,1.0,0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,5910,7920,37.234482758620686,0.025567213114754097,Very Cheap
20150324T000000,807100.0,4,2.5,2680,4499,2.0,0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,4500,1819,1580,179.39542120471216,0.09601311475409836,Very Cheap
20140605T000000,653000.0,3,2.5,2680,9750,1.0,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750,7070,6270,66.97435897435898,0.07580327868852459,Very Cheap
20140611T000000,371500.0,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,6966,5518,44.56573896353167,0.038885245901639345,Very Cheap
20150316T000000,284000.0,3,1.75,1560,21000,1.0,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920,19440,6850,13.523809523809524,0.027409836065573772,Very Cheap
20150102T000000,272000.0,3,1.75,2160,7140,1.0,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350,4980,5420,38.095238095238095,0.02583606557377049,Very Cheap
20140502T000000,313000.0,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,6572,6460,39.56016177957533,0.03121311475409836,Very Cheap
20150116T000000,917500.0,4,2.5,3880,35003,2.0,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,31123,31490,26.21203896808845,0.11049180327868853,Cheap
20140929T000000,673000.0,4,2.25,2590,8190,2.0,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335,5600,6075,82.17338217338218,0.07842622950819672,Very Cheap
20150210T000000,425000.0,3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795,-20,205,386.3636363636364,0.04590163934426229,Very Cheap
20140709T000000,399950.0,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,3430,870,74.06481481481481,0.04261639344262295,Very Cheap
20140530T000000,385000.0,3,1.0,1220,4800,1.0,0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,3580,3600,80.20833333333333,0.04065573770491803,Very Cheap
20141117T000000,269950.0,3,1.5,1950,7560,1.0,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,5610,6991,35.707671957671955,0.025567213114754097,Very Cheap
20150107T000000,330000.0,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,6870,6740,40.14598540145985,0.03344262295081967,Very Cheap
20140725T000000,260000.0,3,2.5,1670,5797,2.0,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,4127,4513,44.850784888735554,0.024262295081967214,Very Cheap
20150414T000000,470000.0,4,3.0,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,2745,3965,91.70731707317073,0.05180327868852459,Very Cheap
20140613T000000,589000.0,4,3.0,2440,9600,2.0,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,7160,7310,61.354166666666664,0.06740983606557377,Very Cheap
20140723T000000,163500.0,2,1.5,1050,3419,2.0,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,2369,2367,47.821000292483184,0.01160655737704918,Very Cheap
20140905T000000,835000.0,4,2.75,3130,13412,2.0,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,10282,7724,62.257679689830006,0.09967213114754099,Very Cheap
20141121T000000,1095000.0,5,3.0,4090,12850,1.0,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.188,2540,10270,8760,7730,85.21400778210116,0.13377049180327868,Cheap
20150415T000000,269000.0,4,1.75,1490,10000,1.0,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,8510,6720,26.9,0.02544262295081967,Very Cheap
20140505T000000,560000.0,3,2.5,1900,8744,2.0,0,0,3,8,1900,0,1987,0,98074,47.62,-122.043,2030,8744,6844,6714,64.04391582799634,0.06360655737704918,Very Cheap
20150418T000000,615000.0,4,1.0,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,1070,3070,256.25,0.07081967213114754,Very Cheap
20141205T000000,585188.0,3,2.25,2230,10026,1.0,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,7796,7110,58.3670456812288,0.06690990163934427,Very Cheap
20140818T000000,305000.0,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,7830,6860,32.17299578059072,0.03016393442622951,Very Cheap
20141105T000000,166950.0,3,1.0,1190,8820,1.0,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,7630,6750,18.928571428571427,0.012059016393442623,Very Cheap
20140912T000000,799000.0,3,2.5,2140,9897,1.0,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,7757,7403,80.73153480852784,0.09495081967213115,Very Cheap
20140625T000000,400000.0,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,5328,5918,53.27650506126798,0.04262295081967213,Very Cheap
20141201T000000,230000.0,3,1.0,1060,10228,1.0,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,9168,8658,22.48728979272585,0.020327868852459016,Very Cheap
20140515T000000,256883.0,3,2.5,1690,5025,2.0,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,3335,2451,51.12099502487562,0.023853508196721312,Very Cheap
20141111T000000,423000.0,4,2.0,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.312,1500,6480,4510,4980,65.27777777777777,0.04563934426229508,Very Cheap
20140723T000000,465000.0,3,2.5,2150,4084,2.0,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.372,1750,2385,1934,635,113.85896180215475,0.051147540983606556,Very Cheap
20150113T000000,440000.0,3,2.5,1910,66211,2.0,0,0,3,7,1910,0,1997,0,98024,47.5385,-121.911,2330,67268,64301,64938,6.645421455649363,0.04786885245901639,Very Cheap
20141014T000000,385000.0,3,1.75,1350,155073,1.0,0,0,4,7,1350,0,1969,0,98038,47.4058,-121.994,1560,50965,153723,49405,2.482701695330586,0.04065573770491803,Very Cheap
20150311T000000,210000.0,3,1.0,860,11725,1.0,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,10865,8214,17.91044776119403,0.017704918032786884,Very Cheap
20141112T000000,297000.0,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,13012,8420,19.863563402889245,0.029114754098360656,Very Cheap
20140716T000000,470000.0,3,1.0,1010,5000,1.0,0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,5000,3990,3320,94.0,0.05180327868852459,Very Cheap
20140804T000000,226500.0,3,1.5,1300,7370,1.0,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,6070,6070,30.73270013568521,0.019868852459016394,Very Cheap
20150303T000000,274250.0,3,1.0,910,8450,1.0,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,7540,6640,32.455621301775146,0.026131147540983606,Very Cheap
20140804T000000,840000.0,4,1.75,2480,11010,1.0,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,8530,7974,76.29427792915531,0.10032786885245902,Cheap
20140919T000000,677900.0,3,2.5,2440,4587,2.0,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587,2147,1837,147.78722476564204,0.07906885245901639,Very Cheap
20150205T000000,425000.0,3,1.0,1010,5864,1.0,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,4854,3710,72.47612551159618,0.04590163934426229,Very Cheap
20141123T000000,180250.0,2,0.75,900,9600,1.0,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,8700,13030,18.776041666666668,0.01380327868852459,Very Cheap
20140717T000000,464000.0,6,3.0,2300,3404,2.0,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312,1104,-248,136.310223266745,0.05101639344262295,Very Cheap
20150422T000000,320000.0,4,2.25,1550,7579,2.0,0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,6397,6029,4767,42.22192901438184,0.032131147540983604,Very Cheap
20140717T000000,625504.0,3,2.25,1270,1566,2.0,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,296,167,399.4278416347382,0.07219724590163934,Very Cheap
20140515T000000,592500.0,4,2.5,2240,12032,1.0,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,12368,9792,9848,49.2436835106383,0.06786885245901639,Very Cheap
20150114T000000,465000.0,3,2.5,2714,17936,2.0,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18386,15222,15796,25.92551293487957,0.051147540983606556,Very Cheap
20140527T000000,477000.0,4,2.75,1720,6270,2.0,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,4550,6570,76.07655502392345,0.052721311475409836,Very Cheap
20150115T000000,280000.0,2,1.0,850,16400,1.0,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,15550,13359,17.073170731707318,0.026885245901639345,Very Cheap
20150221T000000,1505000.0,5,3.0,3300,33474,1.0,0,3,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,20953,30174,17117,44.96026767043078,0.18754098360655738,Cheap
20140703T000000,445838.0,3,2.5,2250,5692,2.0,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,3442,4070,78.32712579058328,0.04863449180327869,Very Cheap
20140828T000000,1072000.0,2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,10964,2604,72.1205597416577,0.13075409836065574,Cheap
20141023T000000,467000.0,2,1.5,1320,10800,1.0,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,9480,9920,43.24074074074074,0.05140983606557377,Very Cheap
20140822T000000,686000.0,4,2.5,2760,6440,2.0,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,3680,5057,106.52173913043478,0.0801311475409836,Very Cheap
20140605T000000,279950.0,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,8000,8225,28.712820512820514,0.026878688524590164,Very Cheap
20140904T000000,527000.0,4,2.25,2330,19436,2.0,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,17106,8145,27.114632640461,0.059278688524590166,Very Cheap
20140918T000000,325000.0,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,13800,7503,20.287141073657928,0.03278688524590164,Very Cheap
20140903T000000,328000.0,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,6359,6011,39.14548275450531,0.03318032786885246,Very Cheap
20140604T000000,390000.0,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,6250,6112,52.0,0.04131147540983607,Very Cheap
20150309T000000,479950.0,2,2.0,1510,6516,1.0,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,5006,4369,73.65715162676489,0.05310819672131147,Very Cheap
20140529T000000,264950.0,4,2.25,1720,9753,1.0,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,8033,8243,27.166000205065107,0.024911475409836067,Very Cheap
20150115T000000,235000.0,3,1.0,1430,15246,1.0,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,13816,11108,15.413879050242686,0.02098360655737705,Very Cheap
20150303T000000,516500.0,3,2.5,1480,4729,2.0,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,3249,2479,109.21970818354832,0.0579016393442623,Very Cheap
20150413T000000,655000.0,2,1.75,1450,15798,2.0,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,14348,11163,41.46094442334473,0.0760655737704918,Very Cheap
20140616T000000,500000.0,4,2.75,2280,15347,1.0,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,13067,13067,32.579657262005604,0.05573770491803279,Very Cheap
20141121T000000,315000.0,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,4410,6116,42.857142857142854,0.031475409836065574,Very Cheap
20141120T000000,213000.0,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,9200,12552,20.88235294117647,0.018098360655737705,Very Cheap
20140902T000000,475000.0,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,2800,2710,89.96212121212122,0.05245901639344262,Very Cheap
20140610T000000,1025000.0,5,4.0,3760,28040,2.0,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,24280,31666,36.5549215406562,0.12459016393442623,Cheap
20150409T000000,416000.0,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,92080,78030,4.4114528101802755,0.044721311475409836,Very Cheap
20150320T000000,410000.0,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,2770,3230,86.49789029535864,0.043934426229508196,Very Cheap
20140701T000000,800000.0,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,217454,145619,3.6152636431011733,0.09508196721311475,Very Cheap
20140529T000000,472000.0,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,9624,11388,33.63260652700584,0.052065573770491806,Very Cheap
20141208T000000,225000.0,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,7075,7450,26.455026455026456,0.019672131147540985,Very Cheap
20141001T000000,210000.0,2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,5170,4130,35.0,0.017704918032786884,Very Cheap
20150127T000000,455000.0,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,3570,2300,91.0,0.049836065573770495,Very Cheap
20150427T000000,225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,7016,7056,27.056277056277057,0.019672131147540985,Very Cheap
20140826T000000,480000.0,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,2030,1670,156.86274509803923,0.05311475409836065,Very Cheap
20150212T000000,363000.0,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,9132,7807,30.576145552560646,0.03777049180327869,Very Cheap
20140929T000000,2400000.0,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,4704,15721,287.28752693320564,0.30491803278688523,Medium
20150226T000000,181000.0,2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,4400,1416,35.3515625,0.013901639344262294,Very Cheap
20150314T000000,250000.0,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,5302,5640,34.19037199124727,0.022950819672131147,Very Cheap
20150422T000000,481000.0,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,1440,1610,160.33333333333334,0.05324590163934426,Very Cheap
20140923T000000,260000.0,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,5399,5459,36.06602857539187,0.024262295081967214,Very Cheap
20140513T000000,455000.0,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,4325,3507,59.20624593363696,0.049836065573770495,Very Cheap
20150401T000000,415000.0,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,34714,34494,11.45649293286219,0.04459016393442623,Very Cheap
20150421T000000,349500.0,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,2138,4711,98.78462408140192,0.036,Very Cheap
20140929T000000,245000.0,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,5712,4828,32.92125772641763,0.022295081967213116,Very Cheap
20140519T000000,592500.0,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,7771,5396,64.46523773256446,0.06786885245901639,Very Cheap
20141020T000000,385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,5260,5710,50.5249343832021,0.04065573770491803,Very Cheap
20150211T000000,315000.0,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,9875,9100,27.49890877346137,0.031475409836065574,Very Cheap
20141124T000000,255000.0,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,8940,8718,25.073746312684367,0.02360655737704918,Very Cheap
20140829T000000,693000.0,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,1965,2669,156.61016949152543,0.08104918032786886,Very Cheap
20141202T000000,780000.0,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,2740,2740,177.27272727272728,0.09245901639344262,Very Cheap
20141024T000000,237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,7200,6870,27.981109799291616,0.021245901639344263,Very Cheap
20141216T000000,525000.0,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,38410,31070,12.959763021476178,0.05901639344262295,Very Cheap
20150428T000000,425000.0,2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,4270,1250,84.32539682539682,0.04590163934426229,Very Cheap
20141027T000000,369900.0,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,9319,13037,36.70006945133446,0.03867540983606557,Very Cheap
20140519T000000,290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,5580,5525,39.83516483516483,0.02819672131147541,Very Cheap
20140929T000000,285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,9581,5220,26.633024950939166,0.02754098360655738,Very Cheap
20140814T000000,415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,3430,3145,92.22222222222223,0.04459016393442623,Very Cheap
20150409T000000,272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,7830,6180,27.525252525252526,0.025901639344262296,Very Cheap
20150504T000000,2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,15050,16170,144.27860696517413,0.3704918032786885,Medium
20141007T000000,1365000.0,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,52036,43263,23.802880758902102,0.16918032786885245,Cheap
20150501T000000,436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,6498,6090,57.840275935261346,0.047344262295081964,Very Cheap
20141017T000000,210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,9690,6814,18.437225636523266,0.017704918032786884,Very Cheap
20140925T000000,236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,4598,6299,40.013563919972874,0.021114754098360656,Very Cheap
20141124T000000,331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,226,785,253.44563552833077,0.03357377049180328,Very Cheap
20150320T000000,365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,1857,2274,80.93126385809313,0.0380327868852459,Very Cheap
20150127T000000,450000.0,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,13968,8870,27.678681264608194,0.04918032786885246,Very Cheap
20141113T000000,770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,22480,10276,29.277566539923953,0.09114754098360656,Very Cheap
20150505T000000,455000.0,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,47165,46715,9.215189873417721,0.049836065573770495,Very Cheap
20150505T000000,405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,3610,3980,67.5,0.043278688524590166,Very Cheap
